Date,AAP,AMZN,APTV,AZO,BKNG,BWA,CPRI,CCL,CMG,DHI,DRI,DG,DLTR,EBAY,EXPE,FL,F
2018-07-09,140.79449462890625,1739.02001953125,94.77398681640624,690.6199951171875,2081.64990234375,45.51797485351562,67.38999938964844,56.50765609741211,463.8900146484375,41.36387252807617,108.2024383544922,97.59980010986328,84.66999816894531,37.76876831054688,126.04864501953124,52.103492736816406,10.313021659851074
2018-07-10,140.49482727050778,1743.0699462890625,95.57758331298828,692.6799926757812,2064.0400390625,45.70565795898438,67.30999755859375,57.36590576171875,454.2099914550781,41.07703018188477,107.58515167236328,99.20677947998048,85.83000183105469,36.90201187133789,126.29673767089844,51.67466354370117,10.35906219482422
2018-07-11,138.92657470703122,1755.0,92.30369567871094,681.4600219726562,2052.85009765625,44.075782775878906,66.5,56.55642318725586,457.17999267578125,40.7110710144043,108.2318344116211,98.22472381591795,85.19999694824219,36.84223556518555,124.19278717041016,50.70978164672852,10.193317413330078
2018-07-12,138.63687133789062,1796.6199951171875,92.3731460571289,686.97998046875,2057.110107421875,43.95724487304688,66.44000244140625,56.95629119873047,459.0499877929688,41.20561599731445,109.14307403564452,97.75850677490234,85.73999786376953,37.41011047363281,126.40591430664062,50.60257339477539,10.174901008605957
2018-07-13,139.18629455566406,1813.030029296875,92.88903045654295,686.969970703125,2031.43994140625,44.53017044067383,66.55000305175781,56.61494064331055,457.2099914550781,41.0176887512207,109.82894897460938,98.7008819580078,86.75,37.469886779785156,125.98908996582031,51.33353805541992,10.110444068908693
2018-07-16,139.51591491699222,1822.489990234375,92.80966186523438,692.780029296875,2020.0,44.3128547668457,67.16999816894531,56.95629119873047,452.05999755859375,41.52212524414063,109.03529357910156,98.33384704589844,86.08999633789062,37.589439392089844,125.70128631591795,51.469993591308594,9.990740776062012
2018-07-17,140.125244140625,1843.9300537109373,95.57758331298828,699.9400024414062,2030.52001953125,45.11296844482422,67.66999816894531,57.1415901184082,452.5400085449219,42.74860382080078,108.15345001220705,98.6016845703125,86.7300033569336,37.66914367675781,127.81515502929688,51.22633743286133,9.999947547912598
2018-07-18,139.81559753417972,1842.9200439453125,96.01409912109376,694.0,2023.9100341796875,45.43894958496094,67.06999969482422,58.058349609375,453.5799865722656,42.77827453613281,109.8877410888672,98.2941665649414,86.62999725341797,37.80862045288086,126.5250015258789,51.479736328125,10.0091552734375
2018-07-19,143.21182250976562,1812.969970703125,94.21842956542969,716.1699829101562,2010.5999755859373,44.48077774047852,67.94999694824219,57.4049186706543,454.8299865722656,42.80794525146485,109.55460357666016,98.40328979492188,87.48999786376953,33.982925415039055,126.8425750732422,52.09288024902344,9.963115692138672
2018-07-20,142.51260375976562,1813.699951171875,92.2044906616211,714.3499755859375,2009.6700439453125,43.80907440185547,67.62999725341797,56.70271682739258,451.1900024414063,42.08590698242188,108.2318344116211,97.3815689086914,86.44000244140625,34.07258987426758,124.55005645751952,51.41596984863281,9.86040210723877
2018-07-23,144.5004119873047,1802.0,91.99616241455078,714.780029296875,1995.969970703125,43.98688125610352,67.62999725341797,56.71247100830078,456.5899963378906,41.4232177734375,108.72174835205078,97.93707275390624,87.98999786376953,33.664119720458984,125.42339324951172,50.73905563354492,9.776366233825684
2018-07-24,139.8355712890625,1829.239990234375,92.4822769165039,705.2899780273438,2026.25,43.888099670410156,67.27999877929689,56.32235717773438,449.4800109863281,39.93957901000977,106.11540985107422,97.79818725585938,88.27999877929688,33.395126342773445,126.27688598632812,48.67888641357422,9.86974048614502
2018-07-25,140.31503295898438,1863.6099853515625,94.44660186767578,705.719970703125,2065.68994140625,43.483097076416016,68.30999755859375,56.34186172485352,451.6300048828125,39.108741760253906,104.890625,97.9569091796875,89.4000015258789,33.763744354248054,126.59447479248048,48.27666091918945,9.823053359985352
2018-07-26,141.6235809326172,1808.0,92.51203918457031,711.1400146484375,2083.1298828125,43.9276123046875,68.33999633789061,56.24433517456055,446.760009765625,43.3618392944336,104.85142517089844,98.36361694335938,89.22000122070312,34.30173492431641,124.8478012084961,47.67823028564453,9.234790802001953
2018-07-27,139.69573974609378,1817.27001953125,92.86917877197266,699.780029296875,2085.030029296875,45.24138641357422,66.70999908447266,56.780738830566406,472.2999877929688,43.42118453979492,104.62606048583984,96.6475067138672,87.98999786376953,33.684043884277344,136.74703979492188,46.45193862915039,9.272140502929688
2018-07-30,140.52481079101562,1779.219970703125,91.76797485351562,698.4600219726562,2029.9000244140625,45.00431442260742,66.16999816894531,57.27813339233398,465.4700012207031,43.22336959838867,104.27333068847656,97.351806640625,90.0199966430664,33.54456329345703,133.78959655761722,47.37411117553711,9.402865409851074
2018-07-31,141.07420349121094,1777.43994140625,97.29388427734376,705.530029296875,2028.719970703125,45.45870590209961,66.73000335693361,57.77552032470703,433.6600036621094,43.22336959838867,104.7828369140625,97.36172485351562,91.27999877929688,33.32538604736328,132.82693481445312,47.88425064086914,9.374852180480957
2018-08-01,139.5958251953125,1797.1700439453125,95.13114166259766,701.2999877929688,2023.1300048828125,43.63126754760742,65.76000213623047,57.17084884643555,442.6300048828125,43.3618392944336,104.38111114501952,95.87377166748048,89.88999938964844,32.96672821044922,132.71775817871094,46.94245147705078,9.24412727355957
2018-08-02,143.10195922851562,1834.3299560546875,96.00418090820312,719.0800170898438,2033.0699462890625,44.09553909301758,64.66000366210939,57.3951644897461,460.3800048828125,43.302490234375,106.57592010498048,97.4906768798828,90.66000366210938,33.09624481201172,131.84442138671878,46.75605773925781,9.262802124023438
2018-08-03,144.5203857421875,1823.2900390625,97.67088317871094,721.3800048828125,2029.7099609375,44.75736999511719,64.23999786376953,57.59021759033203,463.2699890136719,43.302490234375,106.68370056152344,97.44108581542969,90.27999877929688,33.534603118896484,131.10011291503906,46.26554489135742,9.374852180480957
2018-08-06,144.93994140625,1847.75,97.2442855834961,725.3800048828125,2075.85009765625,45.05370712280274,64.62000274658203,56.96603775024414,475.25,43.302490234375,108.65316772460938,97.8775405883789,90.79000091552734,33.86337661743164,132.08261108398438,46.0987663269043,9.365514755249023
2018-08-07,144.9998779296875,1862.47998046875,97.89058685302734,729.9099731445312,2077.989990234375,45.79455947875977,65.59999847412111,57.23911666870117,478.0199890136719,43.93236923217773,107.7615203857422,100.1094741821289,92.87999725341795,33.65415573120117,132.03297424316406,46.657958984375,9.412201881408693
2018-08-08,146.24850463867188,1886.52001953125,97.53263092041016,732.7899780273438,2045.0,44.99443435668945,70.01000213623047,57.15134048461914,487.5700073242188,43.743900299072266,107.6635284423828,100.96257019042969,91.62000274658205,33.71393203735352,130.71307373046878,46.10857772827149,9.384190559387207
2018-08-09,147.62696838378906,1898.52001953125,96.17042541503906,736.2899780273438,1942.3900146484373,44.45114517211914,72.33999633789062,57.873046875,487.67999267578125,44.636634826660156,107.21281433105469,102.1529312133789,92.6999969482422,34.022777557373054,131.73526000976562,46.707008361816406,9.253464698791504
2018-08-10,146.1885528564453,1886.300048828125,93.99286651611328,738.9600219726562,1897.6600341796875,43.40407180786133,72.66999816894531,58.12661743164063,485.4700012207031,44.55727767944336,107.26181030273438,101.5081558227539,92.43000030517578,33.963001251220696,130.89169311523438,47.06017684936523,9.094727516174316
2018-08-13,144.68020629882812,1896.199951171875,92.24285888671876,729.4099731445312,1854.260009765625,43.37443923950195,71.41000366210938,57.531700134277344,484.6600036621094,43.16858673095703,107.1246337890625,101.64702606201172,92.97000122070312,33.7537841796875,130.49472045898438,47.17790603637695,8.833277702331543
2018-08-14,155.957763671875,1919.6500244140625,93.4957046508789,754.8699951171875,1833.550048828125,43.73005294799805,73.29000091552734,57.85354614257813,493.3200073242188,43.6347885131836,108.91771697998048,104.2559051513672,94.52999877929688,34.271846771240234,132.47959899902344,47.96273422241211,8.870627403259277
2018-08-15,157.85565185546875,1882.6199951171875,90.46304321289062,752.010009765625,1863.489990234375,43.483097076416016,71.31999969482422,57.73651504516602,525.8900146484375,43.47608184814453,110.07390594482422,103.29369354248048,94.2300033569336,33.73386001586914,130.70314025878906,47.4329719543457,8.823939323425293
2018-08-16,159.31405639648438,1886.52001953125,91.25849151611328,762.739990234375,1824.989990234375,43.99675750732422,71.94000244140625,58.35093688964844,502.70001220703125,43.96212387084961,110.60301971435548,104.03766632080078,95.0500030517578,33.64419174194336,130.20692443847656,48.80642318725586,8.879964828491211
2018-08-17,159.54379272460938,1882.219970703125,92.23291778564452,765.3400268554688,1840.6800537109373,44.72772979736328,72.9800033569336,59.0823974609375,510.4400024414063,44.02164077758789,111.55345153808594,105.52562713623048,95.61000061035156,33.88329696655273,130.0382080078125,49.73839950561523,8.917316436767578
2018-08-20,160.6625518798828,1876.7099609375,93.94314575195312,766.8599853515625,1858.5999755859373,45.34017181396485,74.94999694824219,59.2481918334961,515.75,44.42832946777344,112.05316162109376,106.66638946533205,94.9800033569336,33.893260955810554,130.56419372558594,50.778297424316406,9.07605266571045
2018-08-21,159.97332763671875,1883.4200439453125,93.22724151611328,767.0,1898.0799560546875,45.38956069946289,75.41000366210938,59.93088912963867,518.9000244140625,46.09476852416992,111.70043182373048,106.7358169555664,94.98999786376952,34.40135955810547,130.51457214355472,51.33749008178711,9.206777572631836
2018-08-22,160.5526885986328,1904.9000244140625,90.30393981933594,758.760009765625,1917.0,43.7893180847168,74.19999694824219,60.34050369262695,523.5800170898439,45.33098220825195,111.46527099609376,106.4084701538086,93.31999969482422,34.570728302001946,128.21647644042972,51.14127731323242,9.048039436340332
2018-08-23,163.0798797607422,1902.9000244140625,88.58377075195312,771.3699951171875,1894.9000244140625,43.32505416870117,74.23999786376953,59.97671127319336,518.0399780273439,44.606876373291016,112.0041732788086,107.21197509765624,94.16999816894531,34.271846771240234,128.25625610351562,52.19098663330078,8.992015838623047
2018-08-24,164.17869567871094,1905.3900146484373,87.96730041503906,770.52001953125,1903.3399658203125,43.86833953857422,74.80999755859375,60.20285034179688,520.7100219726561,44.59695434570313,112.02376556396484,107.14253997802734,93.45999908447266,34.40135955810547,129.54957580566406,47.40354537963867,9.038702964782717
2018-08-27,161.8013153076172,1927.6800537109373,91.5269546508789,767.9400024414062,1935.699951171875,45.35004806518555,74.43000030517578,60.66496658325195,495.6000061035156,45.01356887817383,111.58284759521484,106.32911682128906,93.06999969482422,34.451175689697266,131.22091674804688,48.01177978515625,9.328165054321287
2018-08-28,161.9211883544922,1932.8199462890625,91.53689575195312,766.1199951171875,1931.22998046875,45.62663269042969,73.83999633789062,60.70429992675781,494.0899963378906,44.95405197143555,112.66065979003906,105.98192596435548,93.37999725341795,34.610580444335945,130.88267517089844,47.31525039672852,9.346840858459473
2018-08-29,163.3795623779297,1998.0999755859373,90.26416778564452,769.6400146484375,1944.030029296875,44.64870834350586,73.70999908447266,61.26473617553711,487.6499938964844,44.7755012512207,112.56267547607422,105.84305572509766,94.45999908447266,34.79987335205078,132.09638977050778,48.86528396606445,9.309490203857422
2018-08-30,161.6215057373047,2002.3800048828125,88.44456481933594,760.8900146484375,1944.0,43.96712112426758,72.12000274658203,60.54698181152344,483.989990234375,44.16050720214844,113.28775024414062,104.81140899658205,79.77999877929688,34.67035675048828,130.77323913574222,47.86462783813477,9.057377815246582
