Date,ALK,ALLE,AAL,AME,AOS,ARNC,BA,CAT,CTAS,CPRT,CSX,CMI,DE,DAL,DOV,ETN,EMR,EFX,EXPD,FAST,FDX,FLS,FLR,FTV,FBHS,GD,GE
2016-01-21,68.42587280273439,55.61992645263672,38.53494262695313,45.304931640625,30.411561965942386,15.326411247253418,112.45481872558594,54.42568588256836,77.56097412109375,16.504999160766598,21.100135803222656,78.00637817382812,68.04904937744139,43.16439056396485,39.16629028320313,42.33870697021485,38.33723449707031,98.5785675048828,41.60424423217773,33.63737106323242,119.7069320678711,33.91024398803711,39.03270721435547,,45.44951248168945,116.72687530517578,24.56866836547852
2016-01-22,68.66146850585939,58.29349136352539,38.89327621459961,45.87208938598633,31.084428787231445,14.850838661193848,113.5574722290039,55.60192108154297,79.59823608398438,17.03499984741211,21.15675926208496,78.36006927490234,69.52128601074219,43.38707733154297,39.492374420166016,42.98556518554688,38.542579650878906,100.71112060546876,41.84389877319336,34.398155212402344,123.57220458984376,35.03649139404297,40.51579666137695,,46.2692756652832,118.65167999267578,24.26789855957031
2016-01-25,65.76837921142578,57.54489135742188,37.65365219116211,44.88444900512695,30.402088165283203,14.699520111083984,113.01070404052734,52.80268096923828,79.02857208251953,16.735000610351562,20.73210906982422,76.21993255615234,66.88430786132811,42.62621688842773,39.32191848754883,41.88678359985352,37.75690841674805,100.0386962890625,41.316654205322266,33.347545623779304,122.09971618652344,33.995418548583984,40.00568771362305,,45.3160514831543,116.98978424072266,24.096027374267575
2016-01-26,67.21963500976561,58.2740478515625,38.3896713256836,45.58850479125977,32.449111938476555,15.434493064880373,116.65592193603516,53.94243240356445,80.00375366210938,17.084999084472653,21.015209197998047,77.42601776123047,68.55221557617189,42.78396224975586,41.54517364501953,43.43748474121094,38.48007583618164,100.7207260131836,42.361549377441406,34.434383392333984,123.30094146728516,35.35826873779297,41.554908752441406,,45.592491149902344,119.5999755859375,24.32804870605469
2016-01-27,65.98511505126953,58.06988143920898,38.43809509277344,45.28537368774414,31.278705596923828,15.045401573181152,106.23971557617188,53.17650985717773,79.90721130371094,16.565000534057614,20.73210906982422,77.27184295654297,68.60811614990234,41.494232177734375,40.98936080932617,43.809654235839844,38.730064392089844,98.92438507080078,42.23693466186523,34.72650909423828,124.24061584472656,35.03649139404297,40.54413986206055,,44.91569519042969,121.12101745605469,24.061655044555664
2016-01-28,64.61868286132811,57.57405471801758,36.93699264526367,45.15824890136719,32.155323028564446,15.131869316101074,107.54290008544922,55.6931037902832,80.27411651611328,16.614999771118164,21.10957336425781,78.84974670410156,69.70762634277344,40.08386993408203,41.960182189941406,44.4742431640625,39.81929016113281,97.76203918457031,42.63955307006836,35.913272857666016,124.21156311035156,35.50969696044922,41.13927459716797,,44.591609954833984,120.79241180419922,24.242115020751953
2016-01-29,66.34322357177734,58.87681198120117,37.76018524169922,46.00899124145508,33.098281860351555,15.758750915527346,109.474853515625,56.75079345703125,82.95828247070312,16.754999160766598,21.722949981689453,81.51585388183594,71.7575912475586,41.09524536132813,43.31636047363281,44.75780487060547,41.0513801574707,101.6333236694336,43.253074645996094,37.027000427246094,128.72586059570312,36.56968688964844,42.40509033203125,,46.31693649291992,125.59967041015624,25.006935119628906
2016-02-01,66.23957061767578,58.769874572753906,38.13787841796875,45.64718627929688,33.04141616821289,15.585813522338867,110.77802276611328,57.17022705078125,83.14173126220703,16.770000457763672,21.57196807861328,82.67660522460938,71.56192016601562,41.94888305664063,42.84947967529297,44.500831604003906,40.622825622558594,102.70922088623048,43.291419982910156,36.917457580566406,128.17372131347656,36.31414413452149,42.14058303833008,,45.87845993041992,125.45885467529295,24.611635208129886
2016-02-02,64.0438232421875,57.09767150878906,35.86200714111328,44.51285171508789,32.30694580078125,15.067008018493652,107.09635162353516,55.31925964355469,82.30171966552734,16.555000305175778,20.78873634338379,80.68156433105469,69.49331665039061,40.464298248291016,42.10839080810547,43.419769287109375,40.92637634277344,99.66405487060548,42.49575805664063,35.7215576171875,126.08121490478516,35.06488037109375,41.45100021362305,,44.37236022949219,125.37434387207031,24.26789855957031
2016-02-03,63.39358520507813,57.72961044311523,36.32685852050781,44.835540771484375,32.435802459716804,16.35208511352539,111.06050872802734,57.68996047973633,81.82861328125,16.670000076293945,21.100135803222656,82.21412658691406,70.26673126220703,40.64058303833008,43.160736083984375,46.50345993041992,41.14958572387695,99.10690307617188,42.53410339355469,36.17800521850586,126.8852767944336,36.370941162109375,41.05424880981445,,44.2103157043457,125.61847686767578,24.637420654296875
2016-02-04,64.9390869140625,58.13794326782226,37.00477981567383,45.608070373535156,32.330810546875,17.998125076293945,112.6461944580078,60.1427116394043,82.234130859375,17.055000305175778,21.751258850097656,88.48037719726562,73.33232879638672,40.86327362060547,44.22047424316406,48.16936111450195,41.84596633911133,99.5872039794922,43.89535140991211,39.7382926940918,130.01431274414062,38.15019989013672,42.45232009887695,,44.458152770996094,127.08319854736328,25.07567977905273
2016-02-05,60.83975219726562,54.70604705810547,35.59083557128906,44.327056884765625,31.28572654724121,17.586618423461914,111.68932342529295,60.28860092163086,80.44790649414062,16.59000015258789,21.54365348815918,89.77717590332031,73.07141876220703,38.97970962524414,44.42057418823242,48.43519973754883,41.881683349609375,95.94647216796876,43.9528694152832,39.49181365966797,127.78618621826172,38.53824234008789,42.35786056518555,,43.35242462158203,126.00341796875,24.52570343017578
2016-02-08,59.426185607910156,52.27553176879883,34.52262115478516,43.75988388061523,30.049760818481445,17.11013412475586,108.87339782714844,58.88441848754883,79.79134368896484,16.764999389648438,21.71351623535156,89.26026153564453,71.81350708007812,37.82915496826172,44.22047424316406,48.833946228027344,42.015602111816406,90.20198059082031,44.14458847045898,39.856971740722656,126.2555923461914,38.225921630859375,40.41188430786133,,43.17130661010742,124.1819076538086,24.20774269104004
2016-02-09,61.84809494018555,52.77135467529297,35.14412307739258,44.73776245117188,30.41721343994141,16.915203094482422,108.3357162475586,58.291748046875,80.61204528808594,17.055000305175778,22.53449058532715,90.41195678710938,72.75462341308594,38.95186614990234,43.07921600341797,48.27569961547852,41.881683349609375,89.54875946044922,44.00079727172852,39.58310317993164,125.7131118774414,37.468788146972656,40.77085494995117,,43.476341247558594,124.0598602294922,24.302268981933594
