Date,APC,APA,BHGE,COG,CVX,CXO,COP,DVN,FANG,EOG,FTI
2017-10-03,48.02645492553711,43.50300216674805,35.33695983886719,26.19839096069336,111.27259826660156,135.238037109375,47.89728164672852,36.063087463378906,99.65418243408205,95.30517578125,27.040298461914066
2017-10-04,48.17267227172852,43.21578979492188,35.37550735473633,26.05054473876953,111.04595184326172,135.0682373046875,47.96537399291992,35.40165710449219,100.3213348388672,95.13728332519531,26.76824188232422
2017-10-05,47.81200790405274,43.86680603027344,35.15386962890625,26.01111602783203,111.9903793334961,135.54769897460938,48.3447494506836,35.88539505004883,99.3255844116211,95.35454559326172,26.690513610839844
2017-10-06,47.41235733032226,43.2445068359375,35.202049255371094,25.340879440307614,110.5265121459961,134.75859069824222,47.52764511108398,35.32268142700195,98.66839599609376,94.99901580810548,26.64193344116211
2017-10-09,47.626808166503906,43.89552307128906,34.53712844848633,25.07475471496582,111.1687240600586,134.80853271484378,47.5762825012207,35.431270599365234,99.51477813720705,95.30517578125,26.81682777404785
2017-10-10,47.18816375732422,40.65003204345703,33.69875717163086,24.995906829833984,112.19815826416016,134.92839050292972,47.84864807128906,35.53986740112305,100.33129119873048,95.58170318603516,26.496191024780273
2017-10-11,47.16866683959961,40.17134094238281,33.13983917236328,25.14374923706055,112.6987075805664,135.51773071289062,48.24746704101562,35.61884689331055,101.08805847167969,95.72985076904295,26.496191024780273
2017-10-12,46.52532196044922,39.64479064941406,32.68693161010742,25.62671661376953,112.5192642211914,134.84848022460938,48.451744079589844,35.15485382080078,100.68975830078124,95.45331573486328,25.864633560180664
2017-10-13,46.58381271362305,39.82669067382813,32.503833770751946,25.62671661376953,112.53814697265624,133.24029541015622,48.30994415283203,35.41152572631836,100.9386978149414,95.4236831665039,25.90349769592285
2017-10-16,47.2271499633789,40.90851974487305,32.474929809570305,25.32116508483887,113.45423889160156,133.12042236328122,48.62287902832031,35.391780853271484,102.16345977783205,96.17310333251952,25.79661750793457
2017-10-17,47.665794372558594,40.93724822998047,32.56165313720703,25.508440017700195,113.53924560546876,133.27024841308594,48.62287902832031,35.273311614990234,102.17341613769531,96.41053771972656,25.30109214782715
2017-10-18,47.53908157348633,40.83192825317383,32.571292877197266,25.25217247009277,111.58426666259766,132.91065979003906,48.61309432983398,34.76984405517578,101.75520324707031,95.62896728515624,24.76669692993164
2017-10-19,47.44159698486328,40.35325241088867,31.94491767883301,25.11417961120605,111.6314926147461,132.11155700683594,48.61309432983398,34.50328826904297,101.1577606201172,94.73856353759766,24.38776779174805
2017-10-20,47.77301406860352,39.99690628051758,32.050918579101555,25.16346549987793,112.04704284667969,133.95948791503906,49.14117813110352,34.48353958129883,102.09375762939452,95.80705261230469,24.25173377990723
2017-10-23,46.88598251342773,38.812313079833984,30.32599258422852,24.86776924133301,112.3209228515625,131.55218505859378,49.150962829589844,34.20712661743164,99.92303466796876,95.93567657470705,24.28088760375977
2017-10-24,46.83724975585938,38.65821838378906,29.57434844970703,24.56222152709961,112.60425567626952,130.51335144042972,49.86485290527344,34.394699096679695,99.24592590332031,95.4509048461914,24.6403865814209
2017-10-25,46.47658920288086,38.05147171020508,28.976886749267575,24.069398880004886,111.85816192626952,130.38349914550778,48.857582092285156,33.91095352172852,100.46073150634766,95.12440490722656,24.446060180664066
2017-10-26,46.48633193969727,38.12852096557617,28.85161209106445,24.29609680175781,111.85816192626952,129.97395324707028,50.32448196411133,34.46379852294922,100.45077514648438,95.88619232177734,25.82576942443848
2017-10-27,47.57806777954102,39.2360725402832,30.162172317504886,26.36594581604004,107.23046112060548,132.221435546875,50.08000183105469,35.42140197753906,104.12507629394531,97.419677734375,25.816049575805664
