Date,APD,ALB,AVY,BLL,CE,CF,EMN,ECL,FMC,FCX
2017-10-23,147.66928100585938,135.6903076171875,96.2766571044922,42.317359924316406,101.53036499023438,34.794925689697266,85.31334686279297,130.358642578125,80.05433654785156,14.553044319152832
2017-10-24,147.9096221923828,135.87640380859378,96.1794204711914,42.32722473144531,102.09030151367188,36.040672302246094,87.04521179199219,130.063720703125,80.0203628540039,14.9657564163208
2017-10-25,148.62103271484375,135.6903076171875,101.1775131225586,41.863712310791016,100.84494018554688,36.107757568359375,87.19915008544922,130.25051879882812,79.2046127319336,14.444952011108398
2017-10-26,155.15847778320312,136.18983459472656,101.96515655517578,42.13984680175781,102.37991333007812,35.88735580444336,87.5936279296875,130.42745971679688,79.1451187133789,14.435125350952148
2017-10-27,154.66818237304688,136.22901916503906,103.18064880371094,42.179290771484375,101.83694458007812,35.56154251098633,89.47943115234375,129.75897216796878,78.60977172851562,13.884840965270994
2017-10-30,153.7740936279297,136.65022277832028,102.4124526977539,42.05108642578125,101.6527099609375,35.81068801879883,88.34410095214844,128.70703125,78.47382354736328,13.698138236999512
2017-10-31,153.27413940429688,138.00192260742188,103.2389907836914,42.33708190917969,101.13883209228516,36.39523315429688,87.37235260009766,128.45144653320312,78.90718078613281,13.737443923950195
2017-11-01,153.7452392578125,139.41241455078122,104.07524871826172,42.110267639160156,102.15690612792969,36.45273208618164,87.5359115600586,129.0511474609375,78.0914306640625,14.130504608154295
2017-11-02,153.2549285888672,134.103515625,105.44631958007812,41.22268676757813,103.52403259277344,36.94145202636719,87.68022918701172,129.02163696289062,76.6043930053711,13.983105659484865
2017-11-03,153.10110473632812,137.16934204101562,105.1059799194336,41.173377990722656,102.90349578857422,36.98936462402344,87.863037109375,129.15928649902344,77.4201431274414,13.904494285583494
2017-11-06,152.66848754882812,139.05978393554688,104.11414337158205,40.877525329589844,103.0683364868164,37.57390975952149,86.93936920166016,129.6802978515625,77.29267883300781,14.385993957519533
2017-11-07,153.60101318359375,140.19599914550778,104.08497619628906,40.48304748535156,103.6113052368164,35.3507194519043,87.1799087524414,128.73652648925778,79.45951843261719,14.297554969787598
2017-11-08,154.72586059570312,141.61627197265625,104.7753677368164,40.17733383178711,103.04893493652344,36.20357894897461,87.16067504882812,128.18600463867188,79.23008728027344,14.60217571258545
2017-11-09,154.35092163085938,137.95292663574222,102.84031677246094,39.76313400268555,101.739990234375,35.59029006958008,86.5737533569336,128.04837036132812,78.31237030029297,14.464605331420898
2017-11-10,154.11058044433594,137.73745727539062,102.28604888916016,39.42782974243164,102.50596618652344,35.72444534301758,87.31460571289062,128.09754943847656,79.21309661865234,14.159984588623047
2017-11-13,156.47557067871094,140.43106079101562,104.96012115478516,39.753273010253906,102.58352661132812,35.81068801879883,87.9688720703125,129.41490173339844,80.62367248535156,14.179637908935547
2017-11-14,155.8891143798828,134.82833862304688,105.18377685546876,39.437686920166016,101.70120239257812,34.31334686279297,86.82391357421875,129.17893981933594,79.03465270996094,13.560566902160645
