Date,ARE,AMT,AIV,AVB,BXP,CBRE,CCI,DLR,DRE,EQIX,EQR,ESS,EXR,FRT
2016-01-04,80.75621795654297,90.48281860351562,35.527748107910156,162.94639587402344,114.43126678466795,34.09000015258789,75.19734954833984,67.86301422119139,18.424409866333008,276.56619262695307,64.36679840087889,215.80438232421875,77.79109954833984,131.3760986328125
2016-01-05,81.87091064453125,92.27001953125,36.43274688720703,166.69729614257812,117.25056457519531,34.389999389648445,76.73846435546875,67.94316864013672,18.67112922668457,283.41314697265625,65.65573120117189,218.27780151367188,80.07645416259766,132.89968872070312
2016-01-06,81.31812286376953,91.94253540039062,36.02056884765625,165.45297241210938,117.23213958740234,32.90999984741211,76.0956039428711,68.57546997070311,18.406787872314453,288.7561340332031,65.03543853759766,216.4682159423828,80.74080657958984,133.71595764160156
2016-01-07,78.62653350830078,89.65003204345703,35.81447982788086,164.69561767578125,115.14991760253906,31.06999969482422,74.20223999023438,68.37953948974611,17.88692283630371,283.3010559082031,64.83404541015625,214.3312225341797,79.88158416748047,131.5302734375
2016-01-08,77.54808807373047,88.17162322998047,35.13349151611328,161.7742462158203,111.92520141601562,30.71999931335449,73.16309356689453,68.61110687255861,17.508033752441403,289.3726501464844,63.49675750732422,212.48529052734372,79.64240264892578,131.74795532226562
2016-01-11,76.57840728759766,88.4055404663086,35.357505798339844,162.78407287597656,113.03081512451172,30.09000015258789,73.70027923583984,70.00043487548828,17.649023056030273,292.2589416503906,64.27013397216797,214.3221893310547,80.43962860107422,132.62763977050778
2016-01-12,75.70840454101562,88.4055404663086,35.106616973876946,161.8553924560547,111.49215698242188,30.32999992370605,74.026123046875,69.53732299804689,17.419925689697266,294.1645202636719,64.39901733398439,213.4946594238281,80.17390441894531,132.78182983398438
2016-01-13,73.66027069091797,86.22534942626953,34.443546295166016,159.59225463867188,109.39149475097656,29.09000015258789,72.89889526367188,69.13655853271484,17.20845603942871,285.4400939941406,63.77871322631836,212.5853271484375,79.32353210449219,133.14459228515622
2016-01-14,73.41557312011719,86.28148651123047,33.87905502319336,158.85289001464844,110.44181823730469,29.46999931335449,73.93804931640625,69.78668212890625,17.155586242675778,290.4935302734375,63.29536437988281,209.9027862548828,77.25960540771484,133.36225891113278
2016-01-15,72.645263671875,82.70709991455078,33.87905502319336,158.42005920410156,109.13352966308594,28.940000534057614,69.67578125,67.96988677978516,17.120338439941403,283.20758056640625,63.30340194702149,209.2844390869141,76.20549774169922,133.08111572265622
2016-01-19,72.83558654785156,85.0650863647461,34.264347076416016,160.8094940185547,109.94430541992188,28.559999465942386,70.01040649414061,66.88335418701172,17.120338439941403,275.66006469726557,63.78676986694336,211.26678466796875,78.39344024658203,134.53216552734378
2016-01-20,69.28305053710939,83.27790069580078,33.117420196533196,154.65122985839844,106.73800659179688,28.01000022888184,68.88320922851561,64.69251251220703,16.626909255981445,274.95962524414057,61.54721450805664,204.1284637451172,75.1602554321289,131.96560668945312
2016-01-21,69.25587463378906,84.23229217529297,33.10846710205078,154.4528350830078,106.91307067871094,28.35000038146973,69.68457794189453,64.56782531738281,16.697397232055664,270.68142700195307,61.57944869995117,200.9639892578125,75.04510498046875,132.15605163574222
2016-01-22,70.95962524414062,87.25462341308594,33.834243774414055,157.1848602294922,109.82451629638672,28.75,71.87737274169922,66.58055877685547,17.199640274047848,277.47232055664057,62.61060333251953,204.4649353027344,77.3747787475586,136.3006591796875
2016-01-25,70.20743560791016,85.26156616210938,33.753604888916016,157.13076782226562,108.54385375976562,27.29999923706055,71.49869537353516,67.43552398681639,17.08509635925293,280.16250610351557,62.99729537963867,202.88270568847656,77.59619903564453,135.00373840332028
2016-01-26,71.2949447631836,86.52478790283203,34.70339584350586,160.49391174316406,110.88407135009766,28.0,73.62982177734375,69.93808746337889,17.569717407226562,283.62799072265625,64.23790740966797,205.8016815185547,80.12960052490234,136.1737060546875
2016-01-27,70.52462768554688,86.56222534179688,34.264347076416016,158.3208770751953,109.7692413330078,27.739999771118164,73.25996398925781,68.61110687255861,17.331811904907227,279.82620239257807,63.053688049316406,200.4547576904297,78.60602569580078,134.30545043945312
2016-01-28,70.379638671875,86.56222534179688,34.14785385131836,153.9479217529297,106.36026000976562,27.10000038146973,74.68659210205078,70.7752456665039,17.314189910888672,280.43331909179693,61.05581665039063,191.67056274414062,79.13750457763672,134.06965637207028
2016-01-29,71.75713348388672,88.27454376220703,35.07973480224609,154.6241455078125,107.0697021484375,27.96999931335449,75.9106674194336,71.31849670410156,17.737131118774414,290.1011962890625,62.10307693481445,193.78929138183597,80.3333511352539,136.79042053222656
